OrderDetailID,OrderID,ProductName,Quantity,Price
OD5437,O3477,Clothes,4,18373
OD5438,O4571,Shoes,2,18422
OD5439,O3598,Laptop,3,3887
OD5440,O5661,Mouse,2,9521
OD5441,O5364,AC,1,19190
OD5442,O5915,Charger,4,8404
OD5443,O3579,Laptop,1,11341
OD5444,O5643,TV,4,1738
OD5445,O5783,Earphones,3,12463
OD5446,O3002,Earphones,4,10695
OD5447,O3120,Mouse,4,16719
OD5448,O6410,Mouse,3,6974
OD5449,O5903,AC,2,10497
OD5450,O2584,Washing Machine,1,10072
OD5451,O3150,Charger,4,11894
OD5452,O2830,Shoes,4,19739
OD5453,O3540,TV,3,3695
OD5454,O5701,TV,2,2335
OD5455,O6948,Keyboard,2,15287
OD5456,O4308,Mobile,2,12675
OD5457,O6766,Washing Machine,4,5810
OD5458,O5667,Clothes,1,12504
OD5459,O6700,Washing Machine,1,12207
OD5460,O2852,TV,3,16420
OD5461,O6397,Clothes,3,1299
OD5462,O5159,Keyboard,4,222
OD5463,O6343,Shoes,3,3913
OD5464,O4835,Shoes,4,1592
OD5465,O5794,Laptop,4,7823
OD5466,O2528,TV,2,9679
OD5467,O2532,Earphones,3,5672
OD5468,O4001,Washing Machine,4,15116
OD5469,O4387,TV,1,6697
OD5470,O5087,AC,4,15533
OD5471,O5292,Shoes,3,11697
OD5472,O5800,Mouse,2,5374
OD5473,O2552,Laptop,4,9557
OD5474,O2256,Washing Machine,4,11423
OD5475,O4333,Shoes,1,16995
OD5476,O3585,Mouse,4,14513
OD5477,O6667,Laptop,3,19864
OD5478,O3816,Earphones,4,19944
OD5479,O6879,Clothes,1,2501
OD5480,O6697,Charger,4,7669
OD5481,O5400,Mobile,2,9993
OD5482,O4441,Washing Machine,1,5266
OD5483,O5300,Shoes,1,13949
OD5484,O3002,Mouse,2,1470
OD5485,O3118,TV,1,7935
OD5486,O6699,Charger,3,8979
OD5487,O3448,TV,4,3338
OD5488,O3818,Laptop,2,1910
OD5489,O6536,Clothes,2,13245
OD5490,O3243,Charger,1,13988
OD5491,O2292,Mouse,2,18472
OD5492,O2728,Earphones,4,10121
OD5493,O3884,TV,3,3051
OD5494,O5955,Laptop,3,11723
OD5495,O3934,Washing Machine,4,6930
OD5496,O4274,TV,2,10737
OD5497,O4815,Shoes,4,11779
OD5498,O3700,Mouse,1,8323
OD5499,O3949,Washing Machine,1,15619
OD5500,O2379,Washing Machine,2,5803
OD5501,O5682,Clothes,2,15380
OD5502,O4871,Laptop,1,6741
OD5503,O3199,AC,4,1422
OD5504,O4240,Mobile,1,15466
OD5505,O2232,AC,4,9693
OD5506,O3175,Washing Machine,4,12816
OD5507,O6655,Laptop,1,1172
OD5508,O6614,Mouse,2,14686
OD5509,O4729,TV,2,10954
OD5510,O3867,Shoes,4,18261
OD5511,O4107,Mobile,3,585
OD5512,O3634,TV,4,11832
OD5513,O5345,Clothes,2,5041
OD5514,O3856,Charger,4,7098
OD5515,O2740,Keyboard,2,6319
OD5516,O2190,TV,3,1036
OD5517,O5428,Washing Machine,1,18317
OD5518,O6800,Laptop,3,10154
OD5519,O6781,Clothes,4,3235
OD5520,O5244,Clothes,1,11824
OD5521,O2450,Washing Machine,2,8747
OD5522,O6109,Earphones,3,2300
OD5523,O4131,Charger,4,16889
OD5524,O3913,Earphones,4,10992
OD5525,O5922,TV,4,5038
OD5526,O3105,Keyboard,1,887
OD5527,O6310,Mouse,4,15988
OD5528,O4964,Shoes,2,1544
OD5529,O5857,Clothes,1,13309
OD5530,O5558,Clothes,4,9392
OD5531,O4882,Keyboard,4,12904
OD5532,O2438,Shoes,1,2146
OD5533,O4092,Laptop,2,4664
OD5534,O5646,Keyboard,1,11764
OD5535,O4062,Clothes,3,12131
OD5536,O2566,Clothes,4,3599
OD5537,O2145,Shoes,4,18805
OD5538,O2674,AC,1,4535
OD5539,O5150,TV,4,12267
OD5540,O4477,Washing Machine,4,10979
OD5541,O3660,Shoes,4,4654
OD5542,O6469,Shoes,4,17290
OD5543,O5393,Mouse,3,3919
OD5544,O6337,AC,2,19453
OD5545,O4438,Clothes,4,4344
OD5546,O4251,Mouse,3,18890
OD5547,O2578,TV,4,1088
OD5548,O2603,Washing Machine,4,17491
OD5549,O6865,Charger,2,1981
OD5550,O2960,Mouse,1,6066
OD5551,O2956,Shoes,3,3333
OD5552,O5257,Earphones,4,5699
OD5553,O4892,Keyboard,3,8175
OD5554,O5537,Earphones,3,9887
OD5555,O3850,Keyboard,4,13149
OD5556,O2690,Mobile,1,8088
OD5557,O5259,Clothes,4,19127
OD5558,O3082,Keyboard,1,3824
OD5559,O6749,TV,1,3897
OD5560,O2137,Washing Machine,1,4007
OD5561,O2782,Clothes,3,13046
OD5562,O4027,Mouse,1,9878
OD5563,O3873,Clothes,4,2832
OD5564,O5518,TV,3,3438
OD5565,O2035,TV,2,4119
OD5566,O5738,Earphones,2,18535
OD5567,O2375,Shoes,1,15927
OD5568,O3410,Shoes,4,5376
OD5569,O6482,Keyboard,2,12941
OD5570,O2918,Clothes,3,14924
OD5571,O3214,Clothes,4,2545
OD5572,O6732,Earphones,4,17965
OD5573,O4511,Mobile,2,8440
OD5574,O5104,Keyboard,3,8571
OD5575,O2264,Charger,4,16058
OD5576,O3346,Laptop,3,16551
OD5577,O6574,Laptop,4,12021
OD5578,O4490,AC,4,15127
OD5579,O2723,Mouse,1,8787
OD5580,O5744,Laptop,4,3632
OD5581,O5440,Charger,4,15068
OD5582,O5602,Mouse,4,4740
OD5583,O3806,Earphones,2,13259
OD5584,O6823,Laptop,3,1889
OD5585,O2572,Keyboard,4,19965
OD5586,O2030,Keyboard,1,13460
OD5587,O2770,Mobile,4,8587
OD5588,O3257,AC,1,10055
OD5589,O6017,AC,2,3798
OD5590,O5412,TV,1,16261
OD5591,O3238,Shoes,3,11765
OD5592,O6181,AC,1,5675
OD5593,O3767,Charger,4,18659
OD5594,O2456,Keyboard,1,16815
OD5595,O2535,Laptop,4,8559
OD5596,O4898,Keyboard,4,14783
OD5597,O6816,Keyboard,1,10974
OD5598,O5359,AC,2,16660
OD5599,O3921,TV,3,18934
OD5600,O2535,Earphones,2,6418
OD5601,O2328,Charger,1,15257
OD5602,O3347,Laptop,1,5891
OD5603,O4530,Clothes,3,6500
OD5604,O3614,Mobile,2,10382
OD5605,O6363,Laptop,4,18198
OD5606,O3702,Charger,3,16757
OD5607,O6601,Earphones,3,17330
OD5608,O3826,Earphones,4,11703
OD5609,O6162,Keyboard,4,13359
OD5610,O5327,Mouse,2,16120
OD5611,O6654,Charger,2,4755
OD5612,O3739,AC,4,15058
OD5613,O3325,Laptop,4,19858
OD5614,O4516,Charger,2,11294
OD5615,O3619,Mouse,2,9722
OD5616,O6593,Clothes,1,17745
OD5617,O3561,Mobile,3,19679
OD5618,O3791,Mouse,4,7584
OD5619,O6821,Washing Machine,4,6966
OD5620,O2937,Laptop,4,7531
OD5621,O5933,Washing Machine,4,5732
OD5622,O6032,TV,4,10029
OD5623,O2392,Laptop,1,1846
OD5624,O4284,Laptop,1,7945
OD5625,O2346,Mouse,1,12297
OD5626,O5406,TV,2,8636
OD5627,O6072,Washing Machine,1,17759
OD5628,O3526,AC,3,1656
OD5629,O5341,Earphones,1,10945
OD5630,O3257,Laptop,3,9459
OD5631,O6396,Laptop,2,7181
OD5632,O2232,Mouse,1,16290
OD5633,O5161,Charger,3,10933
OD5634,O2234,Laptop,3,890
OD5635,O2413,Charger,3,2805
OD5636,O2206,Charger,3,17978
OD5637,O6188,Washing Machine,2,17604
OD5638,O4192,Mobile,1,16352
OD5639,O3256,Laptop,2,18956
OD5640,O4058,AC,3,724
OD5641,O4204,Shoes,4,16372
OD5642,O4247,Laptop,1,14174
OD5643,O3528,Mouse,3,11058
OD5644,O2203,Mouse,2,15864
OD5645,O2074,Shoes,3,11501
OD5646,O2594,Earphones,1,13021
OD5647,O3802,Laptop,4,8660
OD5648,O2972,Shoes,1,7969
OD5649,O6329,Charger,2,18409
OD5650,O5202,AC,2,12856
OD5651,O5593,Washing Machine,1,6492
OD5652,O2038,Shoes,3,9742
OD5653,O5527,Clothes,2,7833
OD5654,O4680,Keyboard,3,15216
OD5655,O2836,Mobile,1,19211
OD5656,O5355,Washing Machine,4,3540
OD5657,O2664,Clothes,4,10408
OD5658,O5800,Mobile,2,8252
OD5659,O2251,Earphones,3,10638
OD5660,O6785,AC,4,9545
OD5661,O4657,Washing Machine,2,10663
OD5662,O6054,TV,4,11083
OD5663,O4131,Clothes,4,1841
OD5664,O5732,Charger,3,4743
OD5665,O6504,Washing Machine,3,9277
OD5666,O3368,Shoes,3,8378
OD5667,O3672,Shoes,1,8884
OD5668,O3999,AC,3,7352
OD5669,O2859,Laptop,1,6782
OD5670,O5186,TV,3,14041
OD5671,O6122,Laptop,4,6831
OD5672,O4131,Keyboard,1,4769
OD5673,O5688,Mobile,4,10751
OD5674,O5746,TV,2,2920
OD5675,O4661,Washing Machine,4,1758
OD5676,O2388,AC,3,10108
OD5677,O5675,Washing Machine,1,10046
OD5678,O5205,AC,3,2008
OD5679,O5270,Clothes,3,8890
OD5680,O5738,Mobile,1,12651
OD5681,O6823,Laptop,2,2974
OD5682,O2436,Mouse,4,5628
OD5683,O4196,Clothes,1,8261
OD5684,O6933,Clothes,3,4787
OD5685,O5066,Washing Machine,4,4177
OD5686,O4414,Mouse,1,19432
OD5687,O2539,AC,4,15185
OD5688,O6658,Clothes,3,2061
OD5689,O3530,Earphones,1,718
OD5690,O6837,Charger,2,943
OD5691,O5956,Washing Machine,3,10534
OD5692,O6959,TV,3,2619
OD5693,O6644,Mobile,3,4440
OD5694,O3493,Mouse,2,7315
OD5695,O3833,AC,3,1352
OD5696,O5249,Clothes,3,10201
OD5697,O6106,Clothes,4,5481
OD5698,O5482,Mobile,4,1606
OD5699,O6370,Washing Machine,1,7750
OD5700,O4842,Mouse,2,6882
OD5701,O6131,Washing Machine,1,8837
OD5702,O6848,Shoes,1,16693
OD5703,O6308,AC,2,3851
OD5704,O6455,Washing Machine,2,12722
OD5705,O2928,Laptop,1,8034
OD5706,O3132,Mouse,4,467
OD5707,O5091,Laptop,2,17668
OD5708,O5007,TV,4,16365
OD5709,O5693,Clothes,2,9535
OD5710,O6949,AC,2,15779
OD5711,O5041,Shoes,2,11748
OD5712,O6171,Earphones,2,13946
OD5713,O5782,Charger,4,17517
OD5714,O2266,Mobile,4,18724
OD5715,O3403,Shoes,2,10131
OD5716,O3727,Clothes,2,16598
OD5717,O2502,Washing Machine,3,12166
OD5718,O5891,Charger,1,12725
OD5719,O3783,Earphones,1,12891
OD5720,O2581,Washing Machine,4,18237
OD5721,O2758,Clothes,2,558
OD5722,O4720,Charger,3,18366
OD5723,O5319,Keyboard,1,8361
OD5724,O3017,Washing Machine,1,16798
OD5725,O4063,TV,2,11852
OD5726,O5308,Mobile,3,17755
OD5727,O6652,Clothes,2,3656
OD5728,O3854,Mouse,2,9734
OD5729,O5921,Clothes,4,14198
OD5730,O3697,Mouse,1,8527
OD5731,O3314,TV,1,688
OD5732,O6907,Clothes,4,11557
OD5733,O5396,Charger,1,2148
OD5734,O5415,Mobile,3,17759
OD5735,O6489,Mobile,3,9868
OD5736,O5107,Laptop,2,8678
OD5737,O6122,Laptop,1,7925
OD5738,O6413,Mobile,1,18336
OD5739,O4275,Shoes,4,11772
OD5740,O4466,Shoes,3,17610
OD5741,O4506,AC,3,19202
OD5742,O6184,Charger,2,15532
OD5743,O6114,Charger,3,754
OD5744,O3097,Shoes,1,6867
OD5745,O6668,TV,1,14215
OD5746,O2836,Earphones,3,9626
OD5747,O5056,Mobile,3,16395
OD5748,O2141,Charger,2,7295
OD5749,O4682,AC,1,18692
OD5750,O6928,Charger,2,10043
OD5751,O5363,Earphones,2,6649
OD5752,O4712,Washing Machine,3,6795
OD5753,O5435,Mobile,1,7427
OD5754,O4946,TV,4,2883
OD5755,O3243,Clothes,3,18233
OD5756,O2686,Laptop,2,14738
OD5757,O4931,Charger,2,9752
OD5758,O2100,AC,4,6334
OD5759,O3195,Washing Machine,3,11187
OD5760,O4975,Mobile,1,1380
OD5761,O5129,Mobile,1,10697
OD5762,O2923,Mobile,4,5965
OD5763,O5353,AC,2,6295
OD5764,O3436,AC,1,3648
OD5765,O4161,Mouse,4,19681
OD5766,O6710,Keyboard,1,5717
OD5767,O4546,Mobile,2,11831
OD5768,O2266,Keyboard,1,6600
OD5769,O3868,Earphones,1,11929
OD5770,O3515,Clothes,1,18608
OD5771,O4699,Earphones,2,15982
OD5772,O6962,Clothes,2,440
OD5773,O4123,Earphones,1,11227
OD5774,O2710,TV,2,19518
OD5775,O5401,AC,1,18384
OD5776,O6128,Laptop,3,4088
OD5777,O6102,Washing Machine,4,2382
OD5778,O3949,TV,3,11436
OD5779,O2004,Shoes,2,18001
OD5780,O3353,Keyboard,4,6012
OD5781,O2682,Keyboard,2,9350
OD5782,O3688,Earphones,4,3450
OD5783,O4829,Shoes,3,7582
OD5784,O2845,Earphones,1,13480
OD5785,O3250,TV,2,18405
OD5786,O4392,Laptop,2,977
OD5787,O2934,Mouse,1,3734
OD5788,O6591,AC,1,3012
OD5789,O6582,Clothes,2,15853
OD5790,O4160,Charger,4,11277
OD5791,O2928,Mobile,2,4002
OD5792,O2360,AC,4,14400
OD5793,O6581,Charger,4,3903
OD5794,O4472,AC,1,17071
OD5795,O6541,Keyboard,1,5540
OD5796,O2463,Charger,2,1630
OD5797,O4347,Earphones,4,6835
OD5798,O5482,Mouse,1,18715
OD5799,O6370,Laptop,1,20000
OD5800,O4666,Washing Machine,4,16484
OD5801,O3389,Shoes,1,9434
OD5802,O6902,Charger,4,16458
OD5803,O4503,Charger,2,12424
OD5804,O2626,Laptop,2,215
OD5805,O2523,Shoes,4,5211
OD5806,O6323,TV,1,9669
OD5807,O2863,Mouse,3,6889
OD5808,O3932,TV,2,16243
OD5809,O2533,AC,1,5788
OD5810,O5089,Shoes,3,19104
OD5811,O2872,TV,1,13028
OD5812,O3886,Mobile,2,10095
OD5813,O4072,TV,4,1441
OD5814,O2312,TV,4,9849
OD5815,O5832,Earphones,1,3849
OD5816,O4578,Mouse,2,18621
OD5817,O3436,Mouse,2,9505
OD5818,O5492,Washing Machine,4,19684
OD5819,O6931,Charger,2,17899
OD5820,O5741,Shoes,3,9932
OD5821,O4570,Washing Machine,2,6922
OD5822,O4183,Clothes,4,19830
OD5823,O5713,Shoes,2,13853
OD5824,O2911,Washing Machine,4,8084
OD5825,O5571,Washing Machine,3,2855
OD5826,O4610,Keyboard,2,1940
OD5827,O5621,Mobile,4,16349
OD5828,O4274,Shoes,2,2993
OD5829,O5080,Laptop,4,17050
OD5830,O5745,Mobile,2,17644
OD5831,O3519,Washing Machine,4,980
OD5832,O6472,Keyboard,4,12943
OD5833,O3479,Mobile,1,9032
OD5834,O4994,Mouse,4,14107
OD5835,O3385,Mouse,1,16403
OD5836,O4885,Charger,1,14785
OD5837,O3225,Earphones,1,2987
OD5838,O6166,Mobile,2,17582
OD5839,O6432,Mobile,3,2191
OD5840,O6710,Clothes,1,2620
OD5841,O2429,AC,3,400
OD5842,O4188,Washing Machine,3,7910
OD5843,O5305,Mobile,4,2044
OD5844,O5982,Charger,1,448
OD5845,O3161,Charger,3,1373
OD5846,O5683,Earphones,3,11326
OD5847,O2233,Washing Machine,3,1332
OD5848,O2911,Mouse,3,801
OD5849,O5830,Mouse,3,9701
OD5850,O2875,Washing Machine,3,14039
OD5851,O3544,AC,2,6244
OD5852,O5269,Mouse,4,10424
OD5853,O6595,Mobile,4,15155
OD5854,O3049,Mobile,3,13788
OD5855,O5989,TV,2,8880
OD5856,O2712,Mobile,4,19834
OD5857,O2054,Keyboard,2,16137
OD5858,O4253,Laptop,1,1245
OD5859,O2311,TV,3,17474
OD5860,O6656,Shoes,4,3908
OD5861,O3808,Earphones,4,19704
OD5862,O2034,Mobile,3,3850
OD5863,O5732,Shoes,4,14032
OD5864,O6034,Laptop,3,14687
OD5865,O3124,Mouse,1,3899
OD5866,O6110,Charger,2,15435
OD5867,O2545,Shoes,1,2128
OD5868,O4976,Laptop,3,16731
OD5869,O3074,Mobile,2,10098
OD5870,O2105,Shoes,2,7142
OD5871,O6230,Laptop,2,15916
OD5872,O6537,Charger,3,5650
OD5873,O5517,Mouse,4,15407
OD5874,O3967,TV,2,9205
OD5875,O2334,Shoes,4,5186
OD5876,O3538,Charger,3,6665
OD5877,O3985,Charger,2,8483
OD5878,O4458,Shoes,4,11244
OD5879,O5236,Laptop,3,11122
OD5880,O2534,Charger,1,8833
OD5881,O5001,Laptop,2,7446
OD5882,O4229,Earphones,1,5513
OD5883,O6818,Mouse,1,2197
OD5884,O4021,Keyboard,1,5222
OD5885,O2927,AC,4,3649
OD5886,O6365,Keyboard,3,6218
OD5887,O2425,Charger,3,509
OD5888,O5651,Clothes,3,4268
OD5889,O4915,Earphones,2,2455
OD5890,O3294,TV,3,16608
OD5891,O3614,Mouse,3,4373
OD5892,O5261,Mobile,4,18348
OD5893,O5509,Shoes,4,9614
OD5894,O5069,Mouse,4,4502
OD5895,O2692,Charger,3,14535
OD5896,O2805,Charger,4,19457
OD5897,O6283,Mouse,3,14869
OD5898,O6599,Mobile,4,15735
OD5899,O2060,Laptop,4,13713
OD5900,O3012,Shoes,2,1492
OD5901,O6296,AC,1,6612
OD5902,O5907,Washing Machine,4,7198
OD5903,O4972,Mouse,4,10462
OD5904,O5350,Shoes,1,7376
OD5905,O2702,Laptop,4,18055
OD5906,O4726,Laptop,3,3827
OD5907,O2978,Keyboard,1,10243
OD5908,O4873,Keyboard,2,13819
OD5909,O4944,TV,2,534
OD5910,O2308,Clothes,3,18535
OD5911,O3658,Mobile,4,16418
OD5912,O5496,Earphones,4,6109
OD5913,O6723,Shoes,2,9438
OD5914,O3575,Mouse,2,15765
OD5915,O3466,Clothes,3,1881
OD5916,O4231,Shoes,2,12276
OD5917,O5340,Keyboard,3,12571
OD5918,O2657,Charger,3,19302
OD5919,O3459,Washing Machine,2,17145
OD5920,O5274,Washing Machine,2,9826
OD5921,O5200,Shoes,4,13656
OD5922,O5294,Washing Machine,3,18276
OD5923,O4850,Washing Machine,2,576
OD5924,O6894,Earphones,1,14171
OD5925,O4534,Keyboard,2,663
OD5926,O2971,Keyboard,4,6287
OD5927,O6104,Laptop,4,3689
OD5928,O5687,Charger,3,10841
OD5929,O2504,Clothes,2,3548
OD5930,O3302,TV,3,16942
OD5931,O3215,Clothes,4,2381
OD5932,O5854,Washing Machine,1,6721
OD5933,O6487,Clothes,4,2481
OD5934,O6092,TV,3,15081
OD5935,O6366,Charger,1,16473
OD5936,O3934,Keyboard,2,8416
OD5937,O6177,AC,2,7573
OD5938,O6624,Mouse,4,2591
OD5939,O6898,Mobile,1,10166
OD5940,O5241,Mouse,3,10261
OD5941,O4194,Mouse,1,906
OD5942,O3109,Mouse,1,12013
OD5943,O2933,TV,4,14971
OD5944,O4199,TV,3,4301
OD5945,O3532,Mobile,2,17737
OD5946,O5807,Shoes,2,19468
OD5947,O2881,Mouse,1,7873
OD5948,O4200,Charger,2,9634
OD5949,O5360,Mouse,4,7219
OD5950,O4561,Washing Machine,2,9505
OD5951,O4953,Washing Machine,4,955
OD5952,O6106,Charger,2,12334
OD5953,O5697,Laptop,1,5217
OD5954,O4679,Keyboard,4,14853
OD5955,O4949,Laptop,3,10347
OD5956,O6934,Mobile,2,2783
OD5957,O5109,Mobile,2,4816
OD5958,O4091,AC,4,13662
OD5959,O2990,Earphones,4,5041
OD5960,O2780,Charger,2,5735
OD5961,O6109,Earphones,3,15304
OD5962,O5833,Mobile,1,10647
OD5963,O5251,Mobile,1,12678
OD5964,O2374,Mobile,2,2580
OD5965,O3567,Shoes,1,432
OD5966,O3620,Washing Machine,1,3860
OD5967,O3182,AC,2,19713
OD5968,O4789,Shoes,2,5075
OD5969,O3735,Mouse,3,19224
OD5970,O6404,AC,1,18871
OD5971,O6889,Earphones,4,11775
OD5972,O5771,Earphones,4,2562
OD5973,O6671,Mobile,1,10842
OD5974,O6733,TV,2,8385
OD5975,O6154,Earphones,4,5968
OD5976,O3002,Mobile,3,15330
OD5977,O4322,TV,3,19330
OD5978,O2702,Laptop,2,5513
OD5979,O6400,Washing Machine,1,16640
OD5980,O3247,Charger,2,15778
OD5981,O5717,Washing Machine,2,4010
OD5982,O5315,AC,1,16258
OD5983,O2185,Laptop,4,13835
OD5984,O6663,Keyboard,3,554
OD5985,O6203,AC,4,5191
OD5986,O3863,Washing Machine,3,16760
OD5987,O5946,Washing Machine,2,14696
OD5988,O5119,Shoes,3,220
OD5989,O5670,Keyboard,4,3418
OD5990,O2346,Shoes,4,18788
OD5991,O5004,Mobile,1,13392
OD5992,O3397,Earphones,1,3892
OD5993,O4964,Shoes,1,2294
OD5994,O5598,Mobile,3,11264
OD5995,O5588,Mobile,3,1372
OD5996,O6762,Washing Machine,2,5665
OD5997,O6850,Keyboard,3,3056
OD5998,O3194,AC,2,16226
OD5999,O6666,Mouse,2,8971
OD6000,O5486,Earphones,4,14997
OD6001,O3435,AC,2,8822
OD6002,O5406,TV,2,14661
OD6003,O5615,Clothes,1,15802
OD6004,O4270,AC,1,17077
OD6005,O4934,Keyboard,2,9958
OD6006,O3464,Laptop,4,11108
OD6007,O6058,Clothes,4,6566
OD6008,O3413,Charger,1,10333
OD6009,O5914,Mobile,1,3369
OD6010,O4801,Clothes,4,15213
OD6011,O4733,Charger,3,18345
OD6012,O5986,Washing Machine,4,2163
OD6013,O6222,Laptop,2,3834
OD6014,O4934,Keyboard,3,18681
OD6015,O5432,Washing Machine,2,11783
OD6016,O6745,Earphones,4,9640
OD6017,O3581,Washing Machine,4,3894
OD6018,O5264,Mobile,4,17423
OD6019,O3421,Washing Machine,3,12343
OD6020,O3561,Keyboard,4,2197
OD6021,O4347,AC,2,6272
OD6022,O4669,Earphones,2,10558
OD6023,O6481,Mobile,1,14871
OD6024,O6456,Washing Machine,2,15859
OD6025,O6944,Laptop,3,10638
OD6026,O3270,Laptop,2,16680
OD6027,O2520,AC,4,3406
OD6028,O5140,Earphones,4,5103
OD6029,O4157,Charger,4,6527
OD6030,O5873,Keyboard,4,19367
OD6031,O5115,Laptop,1,5822
OD6032,O5771,Shoes,4,18874
OD6033,O3696,AC,2,9878
OD6034,O6887,Mouse,4,13465
OD6035,O2089,AC,3,9464
OD6036,O3210,Keyboard,1,9260
OD6037,O2687,Earphones,2,14844
OD6038,O5838,Charger,1,12851
OD6039,O3278,Charger,3,19800
OD6040,O3940,Charger,4,11269
OD6041,O5337,Mouse,1,5763
OD6042,O5674,Mouse,2,19011
OD6043,O2244,Shoes,2,18159
OD6044,O3326,AC,1,7967
OD6045,O6029,Washing Machine,3,6621
OD6046,O3298,Charger,1,2457
OD6047,O5152,Keyboard,2,19861
OD6048,O4962,AC,1,417
OD6049,O3470,Mobile,2,4478
OD6050,O6761,Mobile,3,18809
OD6051,O2623,TV,4,17149
OD6052,O4639,TV,3,8934
OD6053,O2448,AC,2,19524
OD6054,O3235,Charger,4,15350
OD6055,O2256,Mouse,1,16823
OD6056,O5781,Mouse,1,14580
OD6057,O2569,Shoes,4,15651
OD6058,O6928,AC,2,6574
OD6059,O5889,Charger,3,15209
OD6060,O2201,Earphones,3,11213
OD6061,O6985,Keyboard,2,6345
OD6062,O5518,Washing Machine,3,5649
OD6063,O6882,Earphones,4,7750
OD6064,O4345,AC,1,4806
OD6065,O5765,Clothes,2,18322
OD6066,O2740,Mouse,1,4061
OD6067,O6357,Keyboard,1,10981
OD6068,O5397,Clothes,4,745
OD6069,O5134,Charger,1,10120
OD6070,O3039,Clothes,1,14889
OD6071,O2741,Laptop,2,6777
OD6072,O4327,Clothes,4,2592
OD6073,O5016,Earphones,4,2068
OD6074,O5216,Mobile,1,551
OD6075,O6971,Keyboard,2,12940
OD6076,O5746,Earphones,4,3174
OD6077,O3662,Keyboard,1,8099
OD6078,O2514,Shoes,3,2157
OD6079,O2496,Laptop,1,2960
OD6080,O5361,Clothes,3,12904
OD6081,O2061,Clothes,4,13715
OD6082,O2602,AC,2,1059
OD6083,O5807,AC,1,19794
OD6084,O3028,Laptop,2,12748
OD6085,O4995,AC,1,13808
OD6086,O3171,Mouse,1,3749
OD6087,O6727,Keyboard,3,14877
OD6088,O2161,TV,4,4467
OD6089,O5261,Charger,1,19332
OD6090,O6064,Washing Machine,2,6015
OD6091,O4824,Clothes,1,19603
OD6092,O3689,Washing Machine,4,5193
OD6093,O5943,Charger,2,5998
OD6094,O5474,Shoes,1,512
OD6095,O6985,TV,4,10635
OD6096,O2803,AC,3,4330
OD6097,O2724,Mouse,1,2855
OD6098,O3728,TV,3,18632
OD6099,O5779,AC,3,10944
OD6100,O5243,Charger,3,12508
OD6101,O5613,Charger,3,6596
OD6102,O5715,Washing Machine,4,2132
OD6103,O5671,Mouse,2,4453
OD6104,O2815,Charger,2,19848
OD6105,O5429,Charger,2,1433
OD6106,O2619,Washing Machine,3,10785
OD6107,O6023,AC,1,615
OD6108,O3342,Charger,2,3817
OD6109,O6504,Shoes,1,12349
OD6110,O3938,Keyboard,1,6154
OD6111,O4701,Keyboard,1,14891
OD6112,O2758,Laptop,2,3214
OD6113,O5785,TV,2,9822
OD6114,O3309,TV,3,4173
OD6115,O3566,Charger,4,18562
OD6116,O2696,Mobile,1,17747
OD6117,O3637,Charger,2,15186
OD6118,O6595,Mobile,4,435
OD6119,O4885,Laptop,4,14550
OD6120,O6836,AC,1,901
OD6121,O3781,Clothes,1,12285
OD6122,O4782,Mouse,3,13278
OD6123,O2623,Shoes,1,4281
OD6124,O3344,Keyboard,2,9630
OD6125,O6727,Shoes,3,3616
OD6126,O2081,Washing Machine,3,7009
OD6127,O6407,TV,4,17745
OD6128,O3063,Mouse,2,2414
OD6129,O6941,Charger,1,1908
OD6130,O5774,Mobile,4,8604
OD6131,O6947,Keyboard,2,12184
OD6132,O2990,Keyboard,2,804
OD6133,O4772,Laptop,2,7599
OD6134,O5293,Laptop,1,12400
OD6135,O2673,Mobile,3,14237
OD6136,O4412,Clothes,1,16145
OD6137,O5447,Charger,1,2615
OD6138,O3016,Keyboard,4,15238
OD6139,O2714,Keyboard,3,12213
OD6140,O3901,Keyboard,2,18393
OD6141,O6200,Mouse,4,13540
OD6142,O6733,Mouse,3,18945
OD6143,O6127,AC,3,16275
OD6144,O6989,AC,3,15341
OD6145,O3267,Clothes,2,626
OD6146,O3166,Earphones,1,2228
OD6147,O5363,Shoes,4,6415
OD6148,O4523,Mouse,4,6043
OD6149,O6269,Clothes,3,16902
OD6150,O5976,Keyboard,3,11696
OD6151,O4321,Shoes,2,8534
OD6152,O4350,Shoes,2,12441
OD6153,O4731,Mouse,2,13047
OD6154,O4973,Keyboard,4,11785
OD6155,O6289,Charger,3,14360
OD6156,O3862,TV,4,16894
OD6157,O5741,Laptop,1,7575
OD6158,O6047,AC,2,7669
OD6159,O3349,Laptop,4,19840
OD6160,O2581,Laptop,3,16705
OD6161,O5396,Clothes,1,4613
OD6162,O5459,Mouse,3,17162
OD6163,O5291,Keyboard,3,4125
OD6164,O6522,AC,2,15846
OD6165,O6148,Laptop,1,10651
OD6166,O2889,Clothes,1,7978
OD6167,O2598,Earphones,2,2484
OD6168,O4051,Washing Machine,1,3427
OD6169,O5545,Keyboard,4,10472
OD6170,O4470,Washing Machine,4,17115
OD6171,O2291,Charger,2,3286
OD6172,O6039,Washing Machine,3,18475
OD6173,O2049,TV,1,8033
OD6174,O5142,Washing Machine,2,15369
OD6175,O5888,Mobile,4,4689
OD6176,O2120,Charger,3,14304
OD6177,O2299,Mouse,2,18543
OD6178,O4372,Charger,2,15786
OD6179,O3708,Keyboard,2,2375
